timestamp,indicator,market_slug,window_min,side,entry_price,exit_price,entry_time,exit_time,hold_seconds,exit_reason,stake_usd,effective_stake_usd,shares,pnl_usd,price_to_beat,current_price_entry,exchange_median_entry,take_profit_pct,min_exit_pct,entry_open_window_sec,max_hold_sec
2026-04-26T21:23:16.463Z,Scalp Force 15m,btc-updown-15m-1777238100,15,DOWN,0.51,0.33,2026-04-26T21:19:26.871Z,2026-04-26T21:23:16.463Z,229.6,hard_stop,1,2.55,5,-0.9,78264.3389200889,78261.96414570858,78263.9,75,58,900,900
2026-04-26T21:32:11.369Z,Scalp Force 15m,btc-updown-15m-1777239000,15,DOWN,0.53,0.79,2026-04-26T21:30:11.330Z,2026-04-26T21:32:11.368Z,120,tp_trailing_stop,1,2.65,5,1.3,78214.12,78214.12,78201.77,75,58,900,900
2026-04-26T21:46:36.381Z,Scalp Force 15m,btc-updown-15m-1777239900,15,DOWN,0.52,0.76,2026-04-26T21:45:14.323Z,2026-04-26T21:46:36.381Z,82.1,tp_trailing_stop,1,2.6,5,1.2,78015.32,77991.868,77987.6,75,58,900,900
2026-04-26T22:01:17.076Z,Scalp Force 15m,btc-updown-15m-1777240800,15,UP,0.54,0.63,2026-04-26T22:01:02.190Z,2026-04-26T22:01:17.075Z,14.9,decay_stop_min_exit,1,2.7,5,0.45,78430.79,78497.71554,78474.55,75,58,900,900
2026-04-26T23:19:09.921Z,Scalp Force 15m,btc-updown-15m-1777245300,15,DOWN,0.53,0.69,2026-04-26T23:17:05.548Z,2026-04-26T23:19:09.920Z,124.4,tp_trailing_stop,5,5,9.434,1.5095,78373.52588887865,78364.13252051498,78362.48,75,58,900,900
2026-04-26T23:30:24.941Z,Scalp Force 15m,btc-updown-15m-1777246200,15,DOWN,0.51,0.64,2026-04-26T23:30:08.338Z,2026-04-26T23:30:24.941Z,16.6,trailing_stop,5,5,9.8039,1.2745,78177.39962881459,78154.68580054588,78162.39,75,58,900,900
2026-04-26T23:31:08.887Z,Scalp Force 15m,btc-updown-15m-1777246200,15,DOWN,0.53,0.46,2026-04-26T23:31:05.495Z,2026-04-26T23:31:08.887Z,3.4,decay_stop_force_exit,5,5,9.434,-0.6604,78177.39962881459,78101.8366,78084.53,75,58,900,900
2026-04-26T23:47:01.597Z,Scalp Force 15m,btc-updown-15m-1777247100,15,UP,0.51,0.47,2026-04-26T23:45:36.972Z,2026-04-26T23:47:01.597Z,84.6,trailing_stop,5,5,9.8039,-0.3922,78617.61100246845,78632.834,78627.3,75,58,900,900
2026-04-26T23:48:28.587Z,Scalp Force 15m,btc-updown-15m-1777247100,15,UP,0.51,0.58,2026-04-26T23:47:42.197Z,2026-04-26T23:48:28.586Z,46.4,trailing_stop,5,5,9.8039,0.6863,78617.61100246845,78621.45608943459,78618.2,75,58,900,900
2026-04-27T00:00:26.579Z,Scalp Force 15m,btc-updown-15m-1777248000,15,UP,0.52,0.51,2026-04-27T00:00:13.632Z,2026-04-27T00:00:26.579Z,12.9,trailing_stop,5,5,9.6154,-0.0961,78672.70273248065,78670.88714741179,78678.7,75,58,900,900
2026-04-27T00:01:01.999Z,Scalp Force 15m,btc-updown-15m-1777248000,15,UP,0.53,0.72,2026-04-27T00:00:27.946Z,2026-04-27T00:01:01.999Z,34.1,tp_trailing_stop,5,5,9.434,1.7925,78672.70273248065,78701.75102672899,78698.4,75,58,900,900
2026-04-27T00:15:52.834Z,Scalp Force 15m,btc-updown-15m-1777248900,15,DOWN,0.52,0.54,2026-04-27T00:15:04.428Z,2026-04-27T00:15:52.834Z,48.4,trailing_stop,5,5,9.6154,0.1923,78592.1,78579.17102604486,78577.29,75,58,900,900
2026-04-27T00:16:46.907Z,Scalp Force 15m,btc-updown-15m-1777248900,15,DOWN,0.51,0.49,2026-04-27T00:16:06.802Z,2026-04-27T00:16:46.907Z,40.1,trailing_stop,5,5,9.8039,-0.1961,78592.1,78598.34441916176,78581.88,75,58,900,900
2026-04-27T00:20:08.482Z,Scalp Force 15m,btc-updown-15m-1777248900,15,DOWN,0.52,0.33,2026-04-27T00:19:48.430Z,2026-04-27T00:20:08.481Z,20.1,decay_stop_force_exit,5,5,9.6154,-1.8269,78592.1,78608.78,78577.3,75,58,900,900
2026-04-27T00:30:47.358Z,Scalp Force 15m,btc-updown-15m-1777249800,15,DOWN,0.51,0.58,2026-04-27T00:30:11.196Z,2026-04-27T00:30:47.358Z,36.2,trailing_stop,5,5,9.8039,0.6863,78499.45817531316,78475.03517134469,78480.56,75,58,900,900
2026-04-27T00:31:25.233Z,Scalp Force 15m,btc-updown-15m-1777249800,15,DOWN,0.54,0.57,2026-04-27T00:30:59.305Z,2026-04-27T00:31:25.233Z,25.9,trailing_stop,5,5,9.2593,0.2778,78499.45817531316,78461.72082573043,78441.86,75,58,900,900
2026-04-27T00:32:04.924Z,Scalp Force 15m,btc-updown-15m-1777249800,15,DOWN,0.53,0.52,2026-04-27T00:31:28.006Z,2026-04-27T00:32:04.924Z,36.9,trailing_stop,5,5,9.434,-0.0943,78499.45817531316,78456.74,78447.4,75,58,900,900
2026-04-27T00:37:52.245Z,Scalp Force 15m,btc-updown-15m-1777249800,15,UP,0.53,0.77,2026-04-27T00:35:38.005Z,2026-04-27T00:37:52.245Z,134.2,tp_trailing_stop,5,5,9.434,2.2642,78455.79,78507.18538883585,78481.34,75,58,900,900
2026-04-27T03:50:24.626Z,Scalp Force 15m,btc-updown-15m-1777261500,15,DOWN,0.535,0.775,2026-04-27T03:47:04.549Z,2026-04-27T03:50:24.626Z,200.1,tp_force_fail,5,5,9.3458,2.243,79256.44791,79208.31820553081,79209.58,75,58,900,900
