timestamp,indicator,market_slug,window_min,side,entry_price,exit_price,entry_time,exit_time,hold_seconds,exit_reason,stake_usd,effective_stake_usd,shares,pnl_usd,price_to_beat,current_price_entry,exchange_median_entry,take_profit_pct,min_exit_pct,entry_open_window_sec,max_hold_sec
2026-04-25T01:43:10.730Z,Scalp Force 5m,btc-updown-5m-1777081200,5,UP,0.53,0.56,2026-04-25T01:40:39.471Z,2026-04-25T01:43:10.729Z,151.3,timeout_force_exit,1,2.65,5,0.15,77568.075,77577.877,77575.9,75,58,200,150
2026-04-25T01:47:35.958Z,Scalp Force 5m,btc-updown-5m-1777081500,5,UP,0.52,0.75,2026-04-25T01:46:25.884Z,2026-04-25T01:47:35.958Z,70.1,tp_hit,1,2.6,5,1.15,77582.53265488899,77625.85,77621.2,75,58,200,150
2026-04-25T02:12:54.297Z,Scalp Force 5m,btc-updown-5m-1777083000,5,UP,0.51,0.79,2026-04-25T02:11:31.962Z,2026-04-25T02:12:54.297Z,82.3,tp_hit,1,2.55,5,1.4,77581.64283513038,77603.3504,77600,75,58,200,150
2026-04-25T02:33:08.292Z,Scalp Force 5m,btc-updown-5m-1777084200,5,UP,0.5,0.56,2026-04-25T02:30:36.967Z,2026-04-25T02:33:08.291Z,151.3,timeout_force_exit,1,2.5,5,0.3,77655.5,77658.42694,77661.3,75,58,200,150
2026-04-25T02:52:45.824Z,Scalp Force 5m,btc-updown-5m-1777085400,5,UP,0.52,0.67,2026-04-25T02:50:15.300Z,2026-04-25T02:52:45.823Z,150.5,timeout_min_exit,1,2.6,5,0.75,77643.82,77644.74,77650.68,75,58,200,150
2026-04-25T02:57:39.083Z,Scalp Force 5m,btc-updown-5m-1777085700,5,UP,0.5,0.57,2026-04-25T02:55:08.584Z,2026-04-25T02:57:39.083Z,150.5,timeout_force_exit,1,2.5,5,0.35,77649.79273319936,77649.8950667659,77655,75,58,200,150
2026-04-25T03:03:32.788Z,Scalp Force 5m,btc-updown-5m-1777086000,5,DOWN,0.52,0.16,2026-04-25T03:01:02.329Z,2026-04-25T03:03:32.787Z,150.5,timeout_force_exit,1,2.6,5,-1.8,77633.29798,77622.17,77627.77,75,58,200,150
2026-04-25T03:06:02.326Z,Scalp Force 5m,btc-updown-5m-1777086300,5,UP,0.51,0.78,2026-04-25T03:05:04.159Z,2026-04-25T03:06:02.325Z,58.2,tp_hit,1,2.55,5,1.35,77661.17654475139,77661.91537448345,77665,75,58,200,150
2026-04-25T03:12:37.347Z,Scalp Force 5m,btc-updown-5m-1777086600,5,DOWN,0.53,0.78,2026-04-25T03:11:38.234Z,2026-04-25T03:12:37.347Z,59.1,tp_hit,1,2.65,5,1.25,77616.24787902448,77606.9,77615.62,75,58,200,150
2026-04-25T03:19:18.616Z,Scalp Force 5m,btc-updown-5m-1777086900,5,DOWN,0.51,0.17,2026-04-25T03:16:48.128Z,2026-04-25T03:19:18.616Z,150.5,timeout_force_exit,1,2.55,5,-1.7,77598.40336302457,77590.1,77594.97,75,58,200,150
2026-04-25T03:45:39.845Z,Scalp Force 5m,btc-updown-5m-1777088700,5,UP,0.51,0.75,2026-04-25T03:45:09.481Z,2026-04-25T03:45:39.845Z,30.4,tp_hit,1,2.55,5,1.2,77695.82,77697.4,77700.03,75,58,200,150
2026-04-25T04:02:44.543Z,Scalp Force 5m,btc-updown-5m-1777089600,5,UP,0.54,0.16,2026-04-25T04:00:14.113Z,2026-04-25T04:02:44.542Z,150.4,timeout_force_exit,1,2.7,5,-1.9,77692.53257318483,77696.94225375241,77699.91,75,58,200,150
2026-04-25T04:07:37.609Z,Scalp Force 5m,btc-updown-5m-1777089900,5,UP,0.5,0.15,2026-04-25T04:05:07.395Z,2026-04-25T04:07:37.609Z,150.2,timeout_force_exit,1,2.5,5,-1.75,77673.03,77674.3,77675.99,75,58,200,150
2026-04-25T04:20:01.381Z,Scalp Force 5m,btc-updown-5m-1777090500,5,UP,0.53,0.53,2026-04-25T04:17:30.646Z,2026-04-25T04:20:01.381Z,150.7,slug_rollover,1,2.65,5,0,77695.26,77709.19100958756,77702.5,75,58,200,150
2026-04-25T04:53:07.898Z,Scalp Force 5m,btc-updown-5m-1777092600,5,UP,0.54,0.68,2026-04-25T04:50:36.761Z,2026-04-25T04:53:07.897Z,151.1,timeout_min_exit,1,2.7,5,0.7,77624.54,77637.57273852668,77637.2,75,58,300,150
2026-04-25T05:18:05.729Z,Scalp Force 5m,btc-updown-5m-1777094100,5,DOWN,0.61,0.53,2026-04-25T05:15:34.805Z,2026-04-25T05:18:05.728Z,150.9,timeout_force_exit,1,3.05,5,-0.4,77529.18099373837,77520.511,77520.29,75,58,300,150
2026-04-25T05:31:09.649Z,Scalp Force 5m,btc-updown-5m-1777095000,5,DOWN,0.46,0.36,2026-04-25T05:30:14.514Z,2026-04-25T05:31:09.649Z,55.1,contract_drop,1,2.3,5,-0.5,77516.94384042622,77514.038,77513.4,75,58,200,150
2026-04-25T05:51:37.947Z,Scalp Force 5m,btc-updown-5m-1777096200,5,DOWN,0.58,0.5,2026-04-25T05:50:43.047Z,2026-04-25T05:51:37.946Z,54.9,contract_drop,1,2.9,5,-0.4,77547.75,77543.46104666246,77545.77,75,58,200,150
2026-04-25T05:57:45.132Z,Scalp Force 5m,btc-updown-5m-1777096500,5,DOWN,0.53,0.76,2026-04-25T05:55:48.778Z,2026-04-25T05:57:45.132Z,116.4,tp_hit,1,2.65,5,1.15,77543.26,77537.74415189866,77540.01,75,58,200,150
2026-04-25T06:03:18.399Z,Scalp Force 5m,btc-updown-5m-1777096800,5,UP,0.57,0.48,2026-04-25T06:03:15.776Z,2026-04-25T06:03:18.398Z,2.6,contract_drop,1,2.85,5,-0.45,77536.83582237361,77554.92555,77546.1,75,58,200,150
2026-04-25T06:07:26.874Z,Scalp Force 5m,btc-updown-5m-1777097100,5,UP,0.6,0.75,2026-04-25T06:07:16.347Z,2026-04-25T06:07:26.873Z,10.5,tp_hit,1,3,5,0.75,77557.82179,77574.2481,77571.2,75,58,200,150
2026-04-25T06:10:05.461Z,Scalp Force 5m,btc-updown-5m-1777097400,5,UP,0.51,0.35,2026-04-25T06:10:01.513Z,2026-04-25T06:10:05.460Z,3.9,contract_drop,1,2.55,5,-0.8,77582.50082761805,77582.50082761805,77583.6,75,58,200,150
2026-04-25T06:35:08.506Z,Scalp Force 5m,btc-updown-5m-1777098900,5,UP,0.51,0.45,2026-04-25T06:35:01.910Z,2026-04-25T06:35:08.505Z,6.6,contract_drop,1,2.55,5,-0.3,77550.42541647254,77550.42541647254,77551.9,75,58,200,150
2026-04-25T06:40:29.960Z,Scalp Force 5m,btc-updown-5m-1777099200,5,UP,0.49,0.46,2026-04-25T06:40:12.350Z,2026-04-25T06:40:29.959Z,17.6,trailing_stop,1,2.45,5,-0.15,77567.2780618954,77569.2256507799,77569.9,75,58,300,150
2026-04-25T06:48:14.362Z,Scalp Force 5m,btc-updown-5m-1777099500,5,DOWN,0.49,0.21,2026-04-25T06:45:44.227Z,2026-04-25T06:48:14.361Z,150.1,timeout_force_exit,1,2.45,5,-1.4,77546.00757887722,77546.11232801195,77545.77,75,58,300,150
2026-04-25T06:50:29.175Z,Scalp Force 5m,btc-updown-5m-1777099800,5,UP,0.53,0.55,2026-04-25T06:50:08.003Z,2026-04-25T06:50:29.174Z,21.2,trailing_stop,1,2.65,5,0.1,77563.62121,77563.67001,77566.81,75,58,20,150
2026-04-25T06:52:46.965Z,Scalp Force 5m,btc-updown-5m-1777099800,5,UP,0.52,0.47,2026-04-25T06:52:38.527Z,2026-04-25T06:52:46.964Z,8.4,trailing_stop,1,2.6,5,-0.25,77563.62121,77603.11018506598,77598.9,75,58,300,150
2026-04-25T06:55:28.983Z,Scalp Force 5m,btc-updown-5m-1777100100,5,DOWN,0.51,0.48,2026-04-25T06:55:15.849Z,2026-04-25T06:55:28.982Z,13.1,trailing_stop,1,2.55,5,-0.15,77549.25314810149,77548.6428692549,77549.04,75,58,300,150
2026-04-25T07:00:19.541Z,Scalp Force 5m,btc-updown-5m-1777100400,5,DOWN,0.48,0.75,2026-04-25T07:00:02.494Z,2026-04-25T07:00:19.541Z,17,tp_hit,1,2.4,5,1.35,77524.4,77524.4,77512.81,75,58,300,150
2026-04-25T07:05:14.225Z,Scalp Force 5m,btc-updown-5m-1777100700,5,DOWN,0.45,0.32,2026-04-25T07:05:04.503Z,2026-04-25T07:05:14.225Z,9.7,trailing_stop,1,2.25,5,-0.65,77482.32825533241,77482.37283834588,77477.5,75,58,300,150
2026-04-25T07:18:21.143Z,Scalp Force 5m,btc-updown-5m-1777101300,5,UP,0.5,0.47,2026-04-25T07:18:06.542Z,2026-04-25T07:18:21.143Z,14.6,trailing_stop,1,2.5,5,-0.15,77502.51411,77520.14692532472,77518.8,75,58,300,150
2026-04-25T07:18:40.918Z,Scalp Force 5m,btc-updown-5m-1777101300,5,UP,0.46,0.56,2026-04-25T07:18:22.479Z,2026-04-25T07:18:40.917Z,18.4,trailing_stop,1,2.3,5,0.5,77502.51411,77516.08119378939,77518.9,75,58,300,150
2026-04-25T07:19:14.696Z,Scalp Force 5m,btc-updown-5m-1777101300,5,UP,0.53,0.46,2026-04-25T07:18:43.542Z,2026-04-25T07:19:14.695Z,31.2,trailing_stop,1,2.65,5,-0.35,77502.51411,77520.644,77520.67,75,58,300,150
2026-04-25T07:19:24.572Z,Scalp Force 5m,btc-updown-5m-1777101300,5,UP,0.47,0.46,2026-04-25T07:19:17.954Z,2026-04-25T07:19:24.572Z,6.6,trailing_stop,1,2.35,5,-0.05,77502.51411,77520.40841027747,77520.67,75,58,300,150
2026-04-25T07:21:23.286Z,Scalp Force 5m,btc-updown-5m-1777101600,5,UP,0.53,0.38,2026-04-25T07:20:04.161Z,2026-04-25T07:21:23.285Z,79.1,trailing_stop,1,2.65,5,-0.75,77529.45322,77529.45322,77531.86,75,58,300,150
2026-04-25T07:25:00.829Z,Scalp Force 5m,btc-updown-5m-1777101600,5,UP,0.47,0.47,2026-04-25T07:24:43.296Z,2026-04-25T07:25:00.829Z,17.5,slug_rollover,1,2.35,5,0,77528.35127761058,77542.221,77532.5,75,58,300,150
2026-04-25T07:30:02.626Z,Scalp Force 5m,btc-updown-5m-1777101900,5,UP,0.49,0.49,2026-04-25T07:30:01.260Z,2026-04-25T07:30:02.626Z,1.4,slug_rollover,1,2.45,5,0,77525.86,77550.72247936664,77532.5,75,58,300,150
2026-04-25T07:36:44.597Z,Scalp Force 5m,btc-updown-5m-1777102500,5,UP,0.47,0.51,2026-04-25T07:35:01.180Z,2026-04-25T07:36:44.596Z,103.4,trailing_stop,1,2.35,5,0.2,77580.94524,77580.94524,77581.88,75,58,300,150
2026-04-25T07:41:27.074Z,Scalp Force 5m,btc-updown-5m-1777102800,5,UP,0.35,0.37,2026-04-25T07:40:02.634Z,2026-04-25T07:41:27.073Z,84.4,trailing_stop,1,1.75,5,0.1,77578.034471284,77578.034471284,77578.56,75,58,300,150
2026-04-25T07:52:44.244Z,Scalp Force 5m,btc-updown-5m-1777103400,5,UP,0.505,0.65,2026-04-25T07:51:33.255Z,2026-04-25T07:52:44.243Z,71,trailing_stop,1,2.525,5,0.725,77543.27007,77552.00979454645,77555.61,75,58,300,150
2026-04-25T07:57:39.808Z,Scalp Force 5m,btc-updown-5m-1777103700,5,UP,0.48,0.46,2026-04-25T07:55:01.362Z,2026-04-25T07:57:39.808Z,158.4,trailing_stop,1,2.4,5,-0.1,77557.79424,77557.79424,77559.9,75,58,300,150
2026-04-25T07:59:12.170Z,Scalp Force 5m,btc-updown-5m-1777103700,5,UP,0.47,0.07,2026-04-25T07:57:41.146Z,2026-04-25T07:59:12.170Z,91,decay_stop_force_exit,1,2.35,5,-2,77557.79424,77578.53,77578.1,75,58,300,300
2026-04-25T08:00:56.075Z,Scalp Force 5m,btc-updown-5m-1777104000,5,DOWN,0.53,0.41,2026-04-25T08:00:42.891Z,2026-04-25T08:00:56.075Z,13.2,trailing_stop,1,2.65,5,-0.6,77520.16,77516.14268,77510,75,58,300,300
2026-04-25T08:01:14.531Z,Scalp Force 5m,btc-updown-5m-1777104000,5,DOWN,0.45,0.49,2026-04-25T08:00:57.402Z,2026-04-25T08:01:14.531Z,17.1,trailing_stop,1,2.25,5,0.2,77520.16,77525.93648200837,77510,75,58,300,300
2026-04-25T08:01:40.870Z,Scalp Force 5m,btc-updown-5m-1777104000,5,DOWN,0.49,0.5,2026-04-25T08:01:15.848Z,2026-04-25T08:01:40.870Z,25,trailing_stop,1,2.45,5,0.05,77520.16,77524.04181,77509.9,75,58,300,300
2026-04-25T08:02:50.954Z,Scalp Force 5m,btc-updown-5m-1777104000,5,DOWN,0.51,0.47,2026-04-25T08:01:42.248Z,2026-04-25T08:02:50.954Z,68.7,trailing_stop,1,2.55,5,-0.2,77520.16,77522.95115,77510,75,58,300,300
2026-04-25T08:08:18.652Z,Scalp Force 5m,btc-updown-5m-1777104300,5,UP,0.54,0.66,2026-04-25T08:07:34.336Z,2026-04-25T08:08:18.652Z,44.3,trailing_stop,1,2.7,5,0.6,77522.47985628602,77583.39,77561.4,75,58,300,300
2026-04-25T08:08:36.331Z,Scalp Force 5m,btc-updown-5m-1777104300,5,UP,0.5,0.5,2026-04-25T08:08:24.166Z,2026-04-25T08:08:36.331Z,12.2,trailing_stop,1,2.5,5,0,77522.47985628602,77580.8,77578.9,75,58,300,300
2026-04-25T08:09:43.613Z,Scalp Force 5m,btc-updown-5m-1777104300,5,UP,0.51,0.94,2026-04-25T08:08:37.663Z,2026-04-25T08:09:43.613Z,66,tp_trailing_stop,1,2.55,5,2.15,77522.47985628602,77581.49,77578.9,75,58,300,300
2026-04-25T08:36:45.865Z,Scalp Force 5m,btc-updown-5m-1777106100,5,UP,0.49,0.5,2026-04-25T08:36:00.617Z,2026-04-25T08:36:45.865Z,45.2,trailing_stop,1,2.45,5,0.05,77663.86305,77668.03996,77666.4,75,58,300,300
2026-04-25T08:39:52.474Z,Scalp Force 5m,btc-updown-5m-1777106100,5,UP,0.5,0.11,2026-04-25T08:36:47.186Z,2026-04-25T08:39:52.473Z,185.3,trailing_stop,1,2.5,5,-1.95,77663.86305,77677.46037,77668.7,75,58,300,300
2026-04-25T08:41:44.128Z,Scalp Force 5m,btc-updown-5m-1777106400,5,UP,0.48,0.54,2026-04-25T08:41:12.353Z,2026-04-25T08:41:44.128Z,31.8,trailing_stop,1,2.4,5,0.3,77657.95,77672.74401,77675,75,58,300,300
2026-04-25T08:45:01.016Z,Scalp Force 5m,btc-updown-5m-1777106400,5,UP,0.53,1,2026-04-25T08:41:45.956Z,2026-04-25T08:45:01.015Z,195.1,expiry_win,1,2.65,5,2.35,77657.95,77672.33609,77675,75,58,300,300
2026-04-25T08:53:09.062Z,Scalp Force 5m,btc-updown-5m-1777107000,5,DOWN,0.45,0.44,2026-04-25T08:51:45.885Z,2026-04-25T08:53:09.062Z,83.2,trailing_stop,1,2.25,5,-0.05,77639.04,77641.5705,77638.4,75,58,300,300
2026-04-25T08:57:14.598Z,Scalp Force 5m,btc-updown-5m-1777107300,5,DOWN,0.52,0.49,2026-04-25T08:57:04.910Z,2026-04-25T08:57:14.598Z,9.7,trailing_stop,1,2.6,5,-0.15,77645.7237,77639.21,77638.3,75,58,300,300
2026-04-25T09:00:01.625Z,Scalp Force 5m,btc-updown-5m-1777107300,5,DOWN,0.49,0,2026-04-25T08:57:15.919Z,2026-04-25T09:00:01.625Z,165.7,expiry_loss,1,2.45,5,-2.45,77645.7237,77638.83,77638.3,75,58,300,300
2026-04-25T09:06:19.796Z,Scalp Force 5m,btc-updown-5m-1777107900,5,UP,0.51,0.58,2026-04-25T09:06:17.154Z,2026-04-25T09:06:19.796Z,2.6,trailing_stop,1,2.55,5,0.35,77632.16774,77632.41422,77633.3,75,58,300,300
2026-04-25T09:07:09.097Z,Scalp Force 5m,btc-updown-5m-1777107900,5,UP,0.53,0.61,2026-04-25T09:06:23.747Z,2026-04-25T09:07:09.097Z,45.4,trailing_stop,1,2.65,5,0.4,77632.16774,77637.01,77633.3,75,58,300,300
2026-04-25T09:08:37.442Z,Scalp Force 5m,btc-updown-5m-1777107900,5,UP,0.47,0.44,2026-04-25T09:08:26.803Z,2026-04-25T09:08:37.442Z,10.6,trailing_stop,1,2.35,5,-0.15,77632.16774,77643.69319,77633.2,75,58,300,300
2026-04-25T09:23:30.437Z,Scalp Force 5m,btc-updown-5m-1777108800,5,UP,0.51,0.03,2026-04-25T09:22:23.100Z,2026-04-25T09:23:30.437Z,67.3,decay_stop_force_exit,1,2.55,5,-2.4,77636.98,77646.36505,77640,75,58,300,300
2026-04-25T09:29:31.440Z,Scalp Force 5m,btc-updown-5m-1777109100,5,UP,0.54,0.04,2026-04-25T09:27:54.960Z,2026-04-25T09:29:31.440Z,96.5,decay_stop_force_exit,1,2.7,5,-2.5,77626.25559,77647.33086,77628.69,75,58,300,300
2026-04-25T09:44:15.886Z,Scalp Force 5m,btc-updown-5m-1777110000,5,UP,0.54,0.62,2026-04-25T09:44:07.494Z,2026-04-25T09:44:15.886Z,8.4,trailing_stop,1,2.7,5,0.4,77745.12,77747.44501,77750.7,75,58,300,300
2026-04-25T09:45:46.469Z,Scalp Force 5m,btc-updown-5m-1777110300,5,UP,0.45,0.4,2026-04-25T09:45:07.721Z,2026-04-25T09:45:46.469Z,38.7,trailing_stop,1,2.25,5,-0.25,77749.45648,77749.3125,77754.9,75,58,300,300
2026-04-25T09:47:54.540Z,Scalp Force 5m,btc-updown-5m-1777110300,5,UP,0.45,0.41,2026-04-25T09:45:47.795Z,2026-04-25T09:47:54.540Z,126.7,trailing_stop,1,2.25,5,-0.2,77749.45648,77757.12843,77754.9,75,58,300,300
2026-04-25T09:49:01.354Z,Scalp Force 5m,btc-updown-5m-1777110300,5,UP,0.46,0.84,2026-04-25T09:47:59.800Z,2026-04-25T09:49:01.354Z,61.6,tp_force_fail,1,2.3,5,1.9,77749.45648,77748.49707,77754.8,75,58,300,300
2026-04-25T09:55:02.841Z,Scalp Force 5m,btc-updown-5m-1777110600,5,UP,0.46,1,2026-04-25T09:54:42.679Z,2026-04-25T09:55:02.841Z,20.2,expiry_win,1,2.3,5,2.7,77769.93777,77765.28107,77772.7,75,58,300,300
2026-04-25T09:59:15.711Z,Scalp Force 5m,btc-updown-5m-1777110900,5,UP,0.47,0.05,2026-04-25T09:56:51.805Z,2026-04-25T09:59:15.711Z,143.9,decay_stop_force_exit,1,2.35,5,-2.1,77779.15186,77791.45491,77794.7,75,58,300,300
2026-04-25T10:02:43.170Z,Scalp Force 5m,btc-updown-5m-1777111200,5,UP,0.45,0.62,2026-04-25T10:02:10.237Z,2026-04-25T10:02:43.169Z,32.9,trailing_stop,1,2.25,5,0.85,77733.48162,77759.54224,77759,75,58,300,300
2026-04-25T10:03:48.911Z,Scalp Force 5m,btc-updown-5m-1777111200,5,UP,0.54,0.23,2026-04-25T10:03:37.382Z,2026-04-25T10:03:48.911Z,11.5,decay_stop_force_exit,1,2.7,5,-1.55,77733.48162,77795.6,77796.6,75,58,300,300
2026-04-25T10:07:07.027Z,Scalp Force 5m,btc-updown-5m-1777111500,5,UP,0.51,0.5,2026-04-25T10:07:01.694Z,2026-04-25T10:07:07.027Z,5.3,trailing_stop,1,2.55,5,-0.05,77786.17346,77795.3453607074,77796.3,75,58,300,300
2026-04-25T10:07:19.009Z,Scalp Force 5m,btc-updown-5m-1777111500,5,UP,0.53,0.32,2026-04-25T10:07:08.334Z,2026-04-25T10:07:19.009Z,10.7,trailing_stop,1,2.65,5,-1.05,77786.17346,77799.26853,77796.4,75,58,300,300
2026-04-25T10:07:29.565Z,Scalp Force 5m,btc-updown-5m-1777111500,5,UP,0.46,0.44,2026-04-25T10:07:21.648Z,2026-04-25T10:07:29.564Z,7.9,trailing_stop,1,2.3,5,-0.1,77786.17346,77800.63238,77798.1,75,58,300,300
2026-04-25T10:09:55.402Z,Scalp Force 5m,btc-updown-5m-1777111500,5,UP,0.46,0.03,2026-04-25T10:07:33.522Z,2026-04-25T10:09:55.402Z,141.9,trailing_stop,1,2.3,5,-2.15,77786.17346,77801.78428,77798.1,75,58,300,300
2026-04-25T10:18:22.165Z,Scalp Force 5m,btc-updown-5m-1777112100,5,UP,0.48,0.51,2026-04-25T10:18:12.860Z,2026-04-25T10:18:22.164Z,9.3,trailing_stop,1,2.4,5,0.15,77787.24012,77802.73298,77788.3,75,58,300,300
2026-04-25T10:20:02.921Z,Scalp Force 5m,btc-updown-5m-1777112100,5,UP,0.51,0,2026-04-25T10:18:23.478Z,2026-04-25T10:20:02.921Z,99.4,expiry_loss,1,2.55,5,-2.55,77787.24012,77802.7721,77788.2,75,58,300,300
2026-04-25T10:23:45.637Z,Scalp Force 5m,btc-updown-5m-1777112400,5,UP,0.48,0.48,2026-04-25T10:22:58.976Z,2026-04-25T10:23:45.637Z,46.7,trailing_stop,1,2.4,5,0,77785,77802.36364,77788.2,75,58,300,300
2026-04-25T10:24:09.849Z,Scalp Force 5m,btc-updown-5m-1777112400,5,UP,0.48,0.84,2026-04-25T10:23:46.951Z,2026-04-25T10:24:09.849Z,22.9,tp_trailing_stop,1,2.4,5,1.8,77785,77809.00811,77790,75,58,300,300
2026-04-25T10:25:48.668Z,Scalp Force 5m,btc-updown-5m-1777112700,5,UP,0.54,0.69,2026-04-25T10:25:31.590Z,2026-04-25T10:25:48.667Z,17.1,tp_trailing_stop,1,2.7,5,0.75,77827.60354,77843.48581477469,77829.86,75,58,300,300
2026-04-25T10:31:25.333Z,Scalp Force 5m,btc-updown-5m-1777113000,5,UP,0.48,0.46,2026-04-25T10:30:37.777Z,2026-04-25T10:31:25.333Z,47.6,trailing_stop,1,2.4,5,-0.1,77844.13273,77846.74186,77848.3,75,58,300,300
2026-04-25T10:31:43.042Z,Scalp Force 5m,btc-updown-5m-1777113000,5,UP,0.46,0.69,2026-04-25T10:31:26.651Z,2026-04-25T10:31:43.042Z,16.4,trailing_stop,1,2.3,5,1.15,77844.13273,77849.37625,77848.3,75,58,300,300
2026-04-25T10:46:07.953Z,Scalp Force 5m,btc-updown-5m-1777113900,5,UP,0.46,0.44,2026-04-25T10:45:59.850Z,2026-04-25T10:46:07.953Z,8.1,trailing_stop,1,2.3,5,-0.1,77829.99968,77845.09911,77838.4,75,58,300,300
2026-04-25T10:46:16.176Z,Scalp Force 5m,btc-updown-5m-1777113900,5,UP,0.47,0.44,2026-04-25T10:46:09.304Z,2026-04-25T10:46:16.176Z,6.9,trailing_stop,1,2.35,5,-0.15,77829.99968,77845.49927,77838.4,75,58,300,300
2026-04-25T10:46:37.323Z,Scalp Force 5m,btc-updown-5m-1777113900,5,UP,0.46,0.46,2026-04-25T10:46:22.906Z,2026-04-25T10:46:37.323Z,14.4,trailing_stop,1,2.3,5,0,77829.99968,77845.43179,77838.4,75,58,300,300
2026-04-25T11:00:00.814Z,Scalp Force 5m,btc-updown-5m-1777114500,5,DOWN,0.52,1,2026-04-25T10:59:39.829Z,2026-04-25T11:00:00.814Z,21,expiry_win,1,2.6,5,2.4,77816.47,77809.73696,77801.5,75,58,300,300
2026-04-25T11:01:40.134Z,Scalp Force 5m,btc-updown-5m-1777114800,5,DOWN,0.49,0.76,2026-04-25T11:00:00.814Z,2026-04-25T11:01:40.134Z,99.3,tp_trailing_stop,1,2.45,5,1.35,77806.64392,77806.64392,77801.5,75,58,300,300
2026-04-25T11:05:46.097Z,Scalp Force 5m,btc-updown-5m-1777115100,5,DOWN,0.46,0.59,2026-04-25T11:05:32.602Z,2026-04-25T11:05:46.097Z,13.5,trailing_stop,1,2.3,5,0.65,77790.80242,77787.20960843218,77788.48,75,58,300,300
2026-04-25T11:13:29.440Z,Scalp Force 5m,btc-updown-5m-1777115400,5,DOWN,0.48,0.48,2026-04-25T11:10:06.107Z,2026-04-25T11:13:29.440Z,203.3,trailing_stop,1,2.4,5,0,77762.25532,77758.74305,77762.25,75,58,300,300
2026-04-25T11:16:33.511Z,Scalp Force 5m,btc-updown-5m-1777115700,5,UP,0.45,0.45,2026-04-25T11:16:24.085Z,2026-04-25T11:16:33.511Z,9.4,trailing_stop,1,2.25,5,0,77758.0235,77768.86962,77779.97,75,58,300,300
2026-04-25T11:16:44.261Z,Scalp Force 5m,btc-updown-5m-1777115700,5,UP,0.45,0.43,2026-04-25T11:16:34.854Z,2026-04-25T11:16:44.261Z,9.4,trailing_stop,1,2.25,5,-0.1,77758.0235,77770.91088,77779.97,75,58,300,300
2026-04-25T11:16:52.731Z,Scalp Force 5m,btc-updown-5m-1777115700,5,UP,0.46,0.44,2026-04-25T11:16:46.961Z,2026-04-25T11:16:52.731Z,5.8,trailing_stop,1,2.3,5,-0.1,77758.0235,77770.994,77779.97,75,58,300,300
